"","id","attack","health","cost","name","rarity","set","type","collectible","text","race","spellDamage","durability","overload","cardClass","patch_num","meta1","meta2","meta3","meta4","meta5","meta6","meta7","meta8","meta_num","how","what","invariate","atk_over_hp","has_power"
"1318","DAL_561",8,8,10,"Jumbo Imp","EPIC","SHADOWS","MINION",TRUE,"Costs (1) less whenever a friendly Demon dies while this is in your hand.","DEMON",NA,NA,NA,"WARLOCK","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,"EQUAL","Other"
"1319","DAL_563",2,2,4,"Eager Underling","RARE","SHADOWS","MINION",TRUE,"<b>Deathrattle:</b> Give two random friendly minions +2/+2.",NA,NA,NA,NA,"WARLOCK","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Give",NA,"EQUAL","Other"
"1320","DAL_565",5,6,6,"Portal Overfiend","EPIC","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> Shuffle 3 Portals
into your deck. When drawn,
summon a 2/2 Demon
with <b>Rush</b>.","DEMON",NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry & One_or_More_Trigger","Summon & Add",NA,"ATK<HP","Other"
"1321","DAL_566",6,4,6,"Eccentric Scribe","COMMON","SHADOWS","MINION",TRUE,"<b>Deathrattle:</b> Summon
four 1/1 Vengeful Scrolls.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle",NA,NA,"ATK>HP","Other"
"1322","DAL_568",NA,NA,2,"Lightforged Blessing","COMMON","SHADOWS","SPELL",TRUE,"<b>Twinspell</b>
Give a friendly minion <b>Lifesteal</b>.",NA,NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Give","Twinspell",NA,"Other"
"1323","DAL_570",NA,NA,1,"Never Surrender!","COMMON","SHADOWS","SPELL",TRUE,"<b>Secret:</b> When your opponent casts a spell, give your minions +2 Health.",NA,NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","One_or_More_Trigger","Give",NA,NA,"Other"
"1324","DAL_571",2,NA,2,"Mysterious Blade","RARE","SHADOWS","WEAPON",TRUE,"<b>Battlecry:</b> If you control a
<b>Secret</b>, gain +1 Attack.",NA,NA,2,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Gain",NA,NA,"Other"
"1325","DAL_573",4,3,3,"Commander Rhyssa","LEGENDARY","SHADOWS","MINION",TRUE,"Your <b>Secrets</b> trigger twice.",NA,NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,"ATK>HP","Other"
"1326","DAL_575",2,2,2,"Khadgar","LEGENDARY","SHADOWS","MINION",TRUE,"Your cards that summon minions summon twice as many.",NA,NA,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Summon",NA,"EQUAL","Other"
"1327","DAL_576",3,3,4,"Kirin Tor Tricaster","RARE","SHADOWS","MINION",TRUE,"<b>Spell Damage +3</b>
Your spells cost (1) more.",NA,3,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Cost_Manip",NA,"EQUAL","Other"
"1328","DAL_577",NA,NA,1,"Ray of Frost","COMMON","SHADOWS","SPELL",TRUE,"<b>Twinspell</b>
<b>Freeze</b> a minion.
If it's already <b>Frozen</b>,
deal $2 damage to it.",NA,NA,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Freeze & Deal","Twinspell",NA,"Other"
"1329","DAL_578",NA,NA,8,"Power of Creation","EPIC","SHADOWS","SPELL",TRUE,"<b>Discover</b> a 6-Cost minion. Summon two copies of it.",NA,NA,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Summon & Add",NA,NA,"Other"
"1330","DAL_581",4,12,10,"Nozari","LEGENDARY","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> Restore both heroes to full Health.","DRAGON",NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Restore",NA,"ATK<HP","Other"
"1331","DAL_582",5,2,4,"Portal Keeper","RARE","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> Shuffle 3 Portals
into your deck. When drawn,
summon a 2/2 Demon
with <b>Rush</b>.","DEMON",NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry & One_or_More_Trigger","Summon & Add",NA,"ATK>HP","Other"
"1332","DAL_587",1,1,1,"Shimmerfly","RARE","SHADOWS","MINION",TRUE,"<b>Deathrattle:</b> Add a random Hunter spell to your hand.","BEAST",NA,NA,NA,"HUNTER","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Add",NA,"EQUAL","Other"
"1333","DAL_589",NA,NA,5,"Hunting Party","RARE","SHADOWS","SPELL",TRUE,"Copy all Beasts in your hand.",NA,NA,NA,NA,"HUNTER","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,NA,"Other"
"1334","DAL_592",3,12,8,"Batterhead","EPIC","SHADOWS","MINION",TRUE,"<b>Rush</b>. After this attacks and kills a minion, it may attack again.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","One_or_More_Trigger",NA,"Rush","ATK<HP","Other"
"1335","DAL_602",NA,NA,2,"Plot Twist","RARE","SHADOWS","SPELL",TRUE,"Shuffle your hand
into your deck.
Draw that many cards.",NA,NA,NA,NA,"WARLOCK","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Draw & Add",NA,NA,"Other"
"1336","DAL_603",2,2,2,"Mana Cyclone","EPIC","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> For each spell
you've cast this turn, add
a random Mage spell
to your hand.","ELEMENTAL",NA,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry",NA,NA,"EQUAL","Other"
"1337","DAL_604",3,3,3,"Ursatron","COMMON","SHADOWS","MINION",TRUE,"<b>Deathrattle:</b> Draw a Mech from your deck.","MECHANICAL",NA,NA,NA,"HUNTER","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Draw",NA,"EQUAL","Other"
"1338","DAL_605",NA,NA,3,"Impferno","RARE","SHADOWS","SPELL",TRUE,"Give your Demons +1 Attack. Deal $1 damage to all enemy minions.",NA,NA,NA,NA,"WARLOCK","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Give & Deal",NA,NA,"Other"
"1339","DAL_606",2,2,2,"EVIL Genius","COMMON","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> Destroy a friendly minion to add 2 random <b>Lackeys</b> to your hand.",NA,NA,NA,NA,"WARLOCK","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add & Destroy",NA,"EQUAL","Other"
"1340","DAL_607",5,7,8,"Fel Lord Betrug","LEGENDARY","SHADOWS","MINION",TRUE,"[x]Whenever you draw a
minion, summon a copy
 with <b>Rush</b> that dies at
end of turn.","DEMON",NA,NA,NA,"WARLOCK","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Multi_Trigger","Draw & Summon",NA,"ATK<HP","Other"
"1341","DAL_608",NA,NA,1,"Magic Trick","RARE","SHADOWS","SPELL",TRUE,"<b>Discover</b> a spell that costs (3) or less.",NA,NA,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Add",NA,NA,"Other"
"1342","DAL_609",4,12,10,"Kalecgos","LEGENDARY","SHADOWS","MINION",TRUE,"Your first spell each
turn costs (0).
<b>Battlecry:</b> <b>Discover</b>
a spell.","DRAGON",NA,NA,NA,"MAGE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add & Cost_Manip",NA,"ATK<HP","Other"
"1343","DAL_710",NA,NA,2,"Soul of the Murloc","COMMON","SHADOWS","SPELL",TRUE,"Give your minions ""<b>Deathrattle:</b> Summon a 1/1 Murloc.""",NA,NA,NA,NA,"SHAMAN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Summon & Give",NA,NA,"Other"
"1344","DAL_714",2,3,2,"Underbelly Fence","RARE","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> If you're holding
a card from another class,
 gain +1/+1 and <b><b>Rush</b>.</b>",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Gain",NA,"ATK<HP","Other"
"1345","DAL_716",NA,NA,4,"Vendetta","RARE","SHADOWS","SPELL",TRUE,"Deal $4 damage to a minion. Costs (0) if you're holding a card from another class.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Deal",NA,NA,"Other"
"1346","DAL_719",6,6,7,"Tak Nozwhisker","LEGENDARY","SHADOWS","MINION",TRUE,"[x]Whenever you shuffle a
card into your deck, add
a copy to your hand.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Multi_Trigger","Add",NA,"EQUAL","Other"
"1347","DAL_720",4,NA,4,"Waggle Pick","EPIC","SHADOWS","WEAPON",TRUE,"[x]<b>Deathrattle:</b> Return
a random friendly
minion to your hand.
It costs (2) less.",NA,NA,2,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Cost_Manip",NA,NA,"Other"
"1348","DAL_721",6,8,8,"Catrina Muerte","LEGENDARY","SHADOWS","MINION",TRUE,"[x]At the end of your turn,
summon a friendly minion
that died this game.",NA,NA,NA,NA,"PRIEST","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Multi_Trigger","Summon",NA,"ATK<HP","Other"
"1349","DAL_723",NA,NA,0,"Forbidden Words","RARE","SHADOWS","SPELL",TRUE,"[x]Spend all your Mana.
Destroy a minion with that
much Attack or less.",NA,NA,NA,NA,"PRIEST","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Destroy",NA,NA,"Other"
"1350","DAL_724",NA,NA,9,"Mass Resurrection","RARE","SHADOWS","SPELL",TRUE,"Summon 3 friendly minions that died
this game.",NA,NA,NA,NA,"PRIEST","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Summon",NA,NA,"Other"
"1351","DAL_726",4,4,4,"Scargil","LEGENDARY","SHADOWS","MINION",TRUE,"Your Murlocs cost (1).","MURLOC",NA,NA,NA,"SHAMAN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Cost_Manip",NA,"EQUAL","Other"
"1352","DAL_727",NA,NA,3,"Call to Adventure","RARE","SHADOWS","SPELL",TRUE,"Draw the lowest Cost minion from your deck. Give it +2/+2.",NA,NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Draw & Give",NA,NA,"Other"
"1353","DAL_728",NA,NA,1,"Daring Escape","COMMON","SHADOWS","SPELL",TRUE,"Return all friendly minions to your hand.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,NA,"Other"
"1354","DAL_729",3,2,3,"Madame Lazul","LEGENDARY","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> <b>Discover</b> a
copy of a card in your
opponent's hand.",NA,NA,NA,NA,"PRIEST","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add",NA,"ATK>HP","Other"
"1355","DAL_731",NA,NA,5,"Duel!","EPIC","SHADOWS","SPELL",TRUE,"Summon a minion from each player's deck.
They fight!",NA,NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Summon",NA,NA,"Other"
"1356","DAL_732",2,3,2,"Keeper Stalladris","LEGENDARY","SHADOWS","MINION",TRUE,"After you cast a <b>Choose One</b> spell, add copies of both choices to your hand.",NA,NA,NA,NA,"DRUID","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","One_or_More_Trigger","Add",NA,"ATK<HP","Other"
"1357","DAL_733",NA,NA,2,"Dreamway Guardians","RARE","SHADOWS","SPELL",TRUE,"Summon two 1/2 Dryads with <b>Lifesteal</b>.",NA,NA,NA,NA,"DRUID","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Summon",NA,NA,"Other"
"1358","DAL_735",2,3,2,"Dalaran Librarian","COMMON","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> <b>Silence</b>
adjacent minions.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry",NA,"Silence","ATK<HP","Other"
"1359","DAL_736",7,7,9,"Archivist Elysiana","LEGENDARY","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> <b>Discover</b> 5 cards. Replace your deck with 2 copies of each.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add",NA,"EQUAL","Other"
"1360","DAL_742",6,6,8,"Whirlwind Tempest","EPIC","SHADOWS","MINION",TRUE,"Your minions with <b>Windfury</b> have <b>Mega-Windfury</b>.","ELEMENTAL",NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,"EQUAL","Other"
"1361","DAL_743",2,1,2,"Hench-Clan Hogsteed","COMMON","SHADOWS","MINION",TRUE,"<b>Rush</b>
<b>Deathrattle:</b> Summon a 1/1 Murloc.","BEAST",NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Summon","Rush","ATK>HP","Other"
"1362","DAL_744",5,1,3,"Faceless Rager","COMMON","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> Copy a friendly minion's Health.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry",NA,NA,"ATK>HP","Other"
"1363","DAL_747",3,4,3,"Flight Master","COMMON","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> Summon a 2/2 Gryphon for each player.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Summon",NA,"ATK<HP","Other"
"1364","DAL_748",0,6,2,"Mana Reservoir","COMMON","SHADOWS","MINION",TRUE,"<b>Spell Damage +1</b>","ELEMENTAL",1,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,"ATK<HP","Other"
"1365","DAL_749",3,6,5,"Recurring Villain","RARE","SHADOWS","MINION",TRUE,"<b>Deathrattle:</b> If this minion has 4 or more Attack, resummon it.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Summon",NA,"ATK<HP","Other"
"1366","DAL_751",4,4,6,"Mad Summoner","RARE","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> Fill each player's
board with 1/1 Imps.","DEMON",NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry",NA,NA,"EQUAL","Other"
"1367","DAL_752",6,6,8,"Jepetto Joybuzz","LEGENDARY","SHADOWS","MINION",TRUE,"<b>Battlecry:</b> Draw 2 minions from your deck. Set their Attack, Health, and Cost to 1.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Draw",NA,"EQUAL","Other"
"1368","DAL_759",2,2,2,"Vicious Scraphound","COMMON","SHADOWS","MINION",TRUE,"Whenever this minion
deals damage, gain that much Armor.","MECHANICAL",NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Multi_Trigger","Gain",NA,"EQUAL","Other"
"1369","DAL_760",9,9,9,"Burly Shovelfist","COMMON","SHADOWS","MINION",TRUE,"<b>Rush</b>",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,"Rush","EQUAL","Other"
"1370","DAL_769",NA,NA,1,"Improve Morale","COMMON","SHADOWS","SPELL",TRUE,"[x]Deal $1 damage
to a minion.
If it survives, add a
<b>Lackey</b> to your hand.",NA,NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Add & Deal",NA,NA,"Other"
"1371","DAL_770",4,5,4,"Omega Devastator","EPIC","SHADOWS","MINION",TRUE,"[x]<b>Battlecry:</b> If you have 10
Mana Crystals, deal 10
damage to a minion.","MECHANICAL",NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Deal",NA,"ATK<HP","Other"
"1372","DAL_771",5,6,4,"Soldier of Fortune","COMMON","SHADOWS","MINION",TRUE,"Whenever this minion attacks, give your opponent a Coin.","ELEMENTAL",NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Multi_Trigger","Give",NA,"ATK<HP","Other"
"1373","DAL_773",1,6,3,"Magic Carpet","EPIC","SHADOWS","MINION",TRUE,"After you play a 1-Cost minion, give it +1 Attack and <b>Rush</b>.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","One_or_More_Trigger","Give",NA,"ATK<HP","Other"
"1374","DAL_774",5,8,7,"Exotic Mountseller","RARE","SHADOWS","MINION",TRUE,"Whenever you cast a spell, summon a random
3-Cost Beast.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Multi_Trigger","Summon",NA,"ATK<HP","Other"
"1375","DAL_775",3,7,7,"Tunnel Blaster","RARE","SHADOWS","MINION",TRUE,"[x]<b>Taunt</b>
<b>Deathrattle:</b> Deal 3 damage
to all minions.",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Deathrattle","Deal","Taunt","ATK<HP","Other"
"1376","DAL_799",4,4,5,"Crystal Stag","EPIC","SHADOWS","MINION",TRUE,"<b>Rush</b>. <b>Battlecry:</b> If you've restored 5 Health this game, summon a copy of this.@ <i>({0} left!)</i>@ <i>(Ready!)</i>","BEAST",NA,NA,NA,"DRUID","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Summon","Rush","EQUAL","Other"
"1377","DAL_800",3,2,2,"Zayle, Shadow Cloak","LEGENDARY","SHADOWS","MINION",TRUE,"You start the game with one of Zayle's EVIL Decks!",NA,NA,NA,NA,"NEUTRAL","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,"ATK>HP","Other"
"1378","DRG_006",NA,NA,2,"Corrosive Breath","COMMON","DRAGONS","SPELL",TRUE,"[x]Deal $3 damage to a
minion. If you're holding
a Dragon, it also hits
the enemy hero.",NA,NA,NA,NA,"HUNTER","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Deal",NA,NA,"Other"
"1379","DRG_007",3,NA,3,"Stormhammer","EPIC","DRAGONS","WEAPON",TRUE,"Doesn't lose Durability while you control a Dragon.",NA,NA,2,NA,"HUNTER","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,NA,"Other"
"1380","DRG_008",NA,NA,1,"Righteous Cause","RARE","DRAGONS","SPELL",TRUE,"<b>Sidequest:</b> Summon 5 minions.
<b>Reward:</b> Give your minions +1/+1.",NA,NA,NA,NA,"PALADIN","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Summon & Give",NA,NA,"Other"
"1381","DRG_010",4,1,3,"Diving Gryphon","RARE","DRAGONS","MINION",TRUE,"<b>Rush</b>
<b>Battlecry:</b> Draw a <b>Rush</b> minion from your deck.","BEAST",NA,NA,NA,"HUNTER","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Draw","Rush","ATK>HP","Other"
"1382","DRG_019",3,2,4,"Scion of Ruin","EPIC","DRAGONS","MINION",TRUE,"<b>Rush</b>. <b>Battlecry:</b> If you've <b>Invoked</b> twice, summon 2 copies of this.","DRAGON",NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Summon","Rush","ATK>HP","Other"
"1383","DRG_020",2,3,3,"EVIL Quartermaster","COMMON","DRAGONS","MINION",TRUE,"<b>Battlecry:</b> Add a <b>Lackey</b> to your hand. Gain 3 Armor.",NA,NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Gain & Add",NA,"ATK<HP","Other"
"1384","DRG_021",1,NA,2,"Ritual Chopper","RARE","DRAGONS","WEAPON",TRUE,"<b>Battlecry:</b> <b>Invoke</b> Galakrond.",NA,NA,2,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry",NA,NA,NA,"Other"
"1385","DRG_022",NA,NA,3,"Ramming Speed","EPIC","DRAGONS","SPELL",TRUE,"Force a minion to attack one of its neighbors.",NA,NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,NA,NA,NA,"Other"
"1386","DRG_023",2,5,3,"Skybarge","RARE","DRAGONS","MINION",TRUE,"[x]After you summon a
Pirate, deal 2 damage
to a random enemy.","MECHANICAL",NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","One_or_More_Trigger","Summon & Deal",NA,"ATK<HP","Other"
"1387","DRG_024",1,2,1,"Sky Raider","COMMON","DRAGONS","MINION",TRUE,"<b>Battlecry:</b> Add a random Pirate to your hand.","PIRATE",NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add",NA,"ATK<HP","Other"
"1388","DRG_025",2,NA,3,"Ancharrr","LEGENDARY","DRAGONS","WEAPON",TRUE,"After your hero attacks, draw a Pirate from your deck.",NA,NA,2,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","One_or_More_Trigger","Draw",NA,NA,"Other"
"1389","DRG_026",12,12,8,"Deathwing, Mad Aspect","LEGENDARY","DRAGONS","MINION",TRUE,"<b>Battlecry:</b> Attack ALL
other minions.","DRAGON",NA,NA,NA,"WARRIOR","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry",NA,NA,"EQUAL","Other"
"1390","DRG_027",3,3,4,"Umbral Skulker","EPIC","DRAGONS","MINION",TRUE,"[x]<b>Battlecry:</b> If you've <b>Invoked</b>
twice, add 3 Coins to
your hand.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add",NA,"EQUAL","Other"
"1391","DRG_028",NA,NA,1,"Dragon's Hoard","RARE","DRAGONS","SPELL",TRUE,"<b>Discover</b> a <b>Legendary</b> minion from another class.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Add",NA,NA,"Other"
"1392","DRG_030",NA,NA,1,"Praise Galakrond!","COMMON","DRAGONS","SPELL",TRUE,"[x]Give a minion +1 Attack.
<b>Invoke</b> Galakrond.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Give",NA,NA,"Other"
"1393","DRG_031",2,5,5,"Necrium Apothecary","EPIC","DRAGONS","MINION",TRUE,"<b>Combo:</b> Draw a <b>Deathrattle</b> minion from your deck and gain its <b>Deathrattle</b>.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Once_Trigger","Draw & Gain",NA,"ATK<HP","Other"
"1394","DRG_033",NA,NA,6,"Candle Breath","COMMON","DRAGONS","SPELL",TRUE,"Draw 3 cards. Costs (3) less while you're holding a Dragon.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7",NA,"Draw",NA,NA,"Other"
"1395","DRG_034",4,4,5,"Stowaway","RARE","DRAGONS","MINION",TRUE,"[x]<b>Battlecry:</b> If there are cards
in your deck that didn't start
there, draw 2 of them.",NA,NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Draw",NA,"EQUAL","Other"
"1396","DRG_035",1,1,1,"Bloodsail Flybooter","COMMON","DRAGONS","MINION",TRUE,"<b>Battlecry:</b> Add two 1/1 Pirates to your hand.","PIRATE",NA,NA,NA,"ROGUE","43246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"meta7","Battlecry","Add",NA,"EQUAL","Other"
